hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6231.29, -21.9247, 6053.61, -173.78, 393.202, 54.4008, 19.416, -147.446, 44.6417, -174.757, 29.4544, -173.768
2, 0.00000, 6231.29, -21.9248, 6053.61, -173.78, 393.202, 54.4008, 19.416, -147.446, 44.6418, -174.757, 29.4544, -173.768
