hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6231.59, -21.9499, 6058.24, -173.739, 418.885, 54.4354, 6.23159E-009, -21.9499, 6.05824E-009, -173.739, 4.18885E-010, 54.4354
2, 0.00000, 6231.59, -21.9499, 6058.23, -173.739, 418.885, 54.4354, 6.23159E-009, -21.9499, 6.05823E-009, -173.739, 4.18885E-010, 54.4354
