hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6231.59, -21.9499, 6058.24, -173.739, 418.885, 54.4354, 1948.65, -150.833, 4460.97, -175.869, 18161.4, 9.96491
2, 0.00000, 6231.59, -21.9499, 6058.23, -173.739, 418.885, 54.4354, 1948.65, -150.833, 4460.97, -175.869, 18161.4, 9.96491
