hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.87, -21.8925, 6047.7, -173.832, 368.704, 54.3517, 31.7263, -147.843, 72.8749, -174.878, 48.2314, -173.857
2, 0.00000, 6230.87, -21.8925, 6047.7, -173.832, 368.704, 54.3517, 31.7263, -147.843, 72.875, -174.878, 48.2314, -173.857
