hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6232.18, -22.0004, 6067.5, -173.658, 470.237, 54.4934, 1951.96, -150.826, 4468.6, -175.866, 18156.4, 9.9659
2, 0.00000, 6232.18, -22.0004, 6067.5, -173.658, 470.237, 54.4934, 1951.96, -150.826, 4468.6, -175.866, 18156.4, 9.9659
