hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.51, -21.8728, 6044.11, -173.865, 372.002, 54.3252, 421.425, -147.225, 969.823, -174.729, 640.341, -173.613
2, 0.00000, 6230.51, -21.8728, 6044.11, -173.865, 372.002, 54.3252, 421.425, -147.225, 969.823, -174.729, 640.341, -173.613
