hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.74, -21.8855, 6046.44, -173.844, 369.862, 54.3423, 509.651, -147.286, 1172.64, -174.743, 774.439, -173.637
2, 0.00000, 6230.74, -21.8856, 6046.44, -173.844, 369.862, 54.3423, 509.651, -147.286, 1172.64, -174.743, 774.439, -173.637
