hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.86, -21.8827, 6045.9, -173.847, 340.443, 54.3284, 77.9194, -148.547, 178.618, -175.074, 118.721, -174.068
2, 0.00000, 6230.86, -21.8827, 6045.9, -173.847, 340.443, 54.3284, 77.9194, -148.547, 178.618, -175.074, 118.721, -174.068
