hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.27, -21.8049, 6031.62, -173.971, 203.962, 54.0493, 59.8685, -151.587, 135.839, -175.942, 92.0341, -174.935
2, 0.00000, 6230.27, -21.8049, 6031.62, -173.971, 203.962, 54.0493, 59.8684, -151.587, 135.839, -175.942, 92.0341, -174.935
