hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.08, -21.7639, 6023.99, -174.036, 2.11567, 9.28143, 70.0338, -156.3, 155.57, -177.304, 108.369, -176.362
2, 0.00000, 6230.08, -21.764, 6023.99, -174.036, 2.11567, 9.28143, 70.0338, -156.3, 155.57, -177.304, 108.369, -176.362
