hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.05, -21.7611, 6023.44, -174.041, 31.9502, 51.5094, 64.7222, -155.571, 144.3, -177.091, 100.105, -176.131
2, 0.00000, 6230.05, -21.7611, 6023.43, -174.041, 31.9502, 51.5094, 64.7221, -155.571, 144.3, -177.091, 100.105, -176.131
