hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.18, -21.7874, 6028.39, -173.999, 147.087, 53.852, 41.2908, -152.926, 93.1853, -176.325, 63.6416, -175.335
2, 0.00000, 6230.18, -21.7875, 6028.39, -173.999, 147.087, 53.852, 41.2908, -152.926, 93.1854, -176.325, 63.6416, -175.335
