hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.39, -21.8208, 6034.53, -173.946, 231.204, 54.1327, 6.23039E-009, -21.8208, 6.03453E-009, -173.946, 2.31204E-010, 54.1327
2, 0.00000, 6230.39, -21.8208, 6034.53, -173.946, 231.204, 54.1327, 6.23039E-009, -21.8208, 6.03453E-009, -173.946, 2.31204E-010, 54.1327
