hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6229.98, -21.8442, 6038.91, -173.913, 376.783, 54.2881, 46.93, -147.147, 108.025, -174.71, 71.3034, -173.582
2, 0.00000, 6229.98, -21.8442, 6038.91, -173.913, 376.783, 54.2881, 46.93, -147.146, 108.025, -174.71, 71.3034, -173.582
