hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.19, -21.7885, 6028.57, -173.997, 146.917, 53.8569, 539.405, -154.213, 1237.53, -177.183, 20313.4, 9.50911
2, 0.00000, 6230.19, -21.7885, 6028.57, -173.997, 146.917, 53.8569, 539.405, -154.213, 1237.53, -177.183, 20313.4, 9.50911
