hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.07, -21.7621, 6023.66, -174.039, 2.36069, 14.0044, 54.0589, -156.297, 120.086, -177.303, 83.6498, -176.36
2, 0.00000, 6230.07, -21.7621, 6023.66, -174.039, 2.36069, 14.0044, 54.0588, -156.297, 120.086, -177.303, 83.6498, -176.36
