hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.12, -21.7748, 6026.02, -174.019, 89.4149, 53.4404, 70.0986, -154.275, 157.263, -176.713, 108.262, -175.743
2, 0.00000, 6230.12, -21.7748, 6026.02, -174.019, 89.4149, 53.4404, 70.0986, -154.275, 157.263, -176.713, 108.262, -175.743
