hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.74, -21.8855, 6046.44, -173.844, 369.862, 54.3423, 30.0218, -147.744, 68.9808, -174.854, 45.6368, -173.818
2, 0.00000, 6230.74, -21.8856, 6046.44, -173.844, 369.862, 54.3423, 30.0218, -147.744, 68.9808, -174.854, 45.6368, -173.818
