hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.73, -21.8666, 6042.94, -173.873, 313.241, 54.291, 1208.79, -152.824, 2756.14, -176.517, 19287, 9.74815
2, 0.00000, 6230.73, -21.8666, 6042.93, -173.873, 313.241, 54.291, 1208.79, -152.824, 2756.15, -176.517, 19287, 9.74815
