hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.39, -21.8208, 6034.53, -173.946, 231.204, 54.1327, 79.377, -150.997, 180.5, -175.772, 121.838, -174.768
2, 0.00000, 6230.39, -21.8208, 6034.53, -173.946, 231.204, 54.1327, 79.3769, -150.997, 180.5, -175.772, 121.838, -174.768
