hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.21, -21.7936, 6029.54, -173.989, 175.953, 53.9566, 89.3515, -152.219, 202.234, -176.123, 137.549, -175.119
2, 0.00000, 6230.21, -21.7936, 6029.54, -173.989, 175.953, 53.9566, 89.3514, -152.219, 202.234, -176.123, 137.549, -175.119
