hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6229.98, -21.8442, 6038.91, -173.913, 376.783, 54.2881, 6.22998E-009, -21.8442, 6.03891E-009, -173.913, 3.76783E-010, 54.2881
2, 0.00000, 6229.98, -21.8442, 6038.91, -173.913, 376.783, 54.2881, 6.22998E-009, -21.8442, 6.03891E-009, -173.913, 3.76783E-010, 54.2881
