hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.32, -21.8624, 6042.22, -173.883, 373.743, 54.3115, 40.981, -147.41, 94.2574, -174.773, 62.2792, -173.686
2, 0.00000, 6230.32, -21.8624, 6042.22, -173.883, 373.743, 54.3115, 40.9809, -147.41, 94.2575, -174.773, 62.2792, -173.686
