hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.12, -21.7748, 6026.02, -174.019, 89.4149, 53.4404, 54.43, -154.278, 122.11, -176.714, 84.0625, -175.744
2, 0.00000, 6230.12, -21.7748, 6026.02, -174.019, 89.4149, 53.4404, 54.4299, -154.278, 122.11, -176.714, 84.0625, -175.744
