hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6229.98, -21.8442, 6038.91, -173.913, 376.783, 54.2881, 95.5065, -147.138, 219.845, -174.707, 145.107, -173.579
2, 0.00000, 6229.98, -21.8442, 6038.91, -173.913, 376.783, 54.2881, 95.5064, -147.137, 219.845, -174.707, 145.107, -173.579
