hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.62, -21.879, 6045.25, -173.855, 370.956, 54.3335, 22.2144, -147.652, 51.0563, -174.832, 33.7662, -173.782
2, 0.00000, 6230.62, -21.879, 6045.25, -173.855, 370.956, 54.3335, 22.2144, -147.652, 51.0564, -174.832, 33.7662, -173.782
