hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.41, -21.8674, 6043.13, -173.874, 372.906, 54.3181, 6.23041E-009, -21.8674, 6.04313E-009, -173.874, 3.72906E-010, 54.3181
2, 0.00000, 6230.41, -21.8674, 6043.13, -173.874, 372.906, 54.3181, 6.23041E-009, -21.8674, 6.04313E-009, -173.874, 3.72906E-010, 54.3181
