hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.61, -21.8509, 6040.06, -173.898, 285.966, 54.2474, 1208.79, -152.824, 2756.14, -176.517, 19287, 9.74815
2, 0.00000, 6230.61, -21.8509, 6040.06, -173.898, 285.966, 54.2474, 1208.79, -152.824, 2756.15, -176.517, 19287, 9.74815
