hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.23, -21.7965, 6030.06, -173.984, 175.472, 53.9678, 221.721, -152.211, 501.849, -176.121, 341.321, -175.116
2, 0.00000, 6230.23, -21.7965, 6030.06, -173.984, 175.472, 53.9678, 221.721, -152.211, 501.849, -176.121, 341.321, -175.116
