hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.23, -21.8579, 6041.4, -173.89, 374.491, 54.3057, 18.9266, -147.349, 43.5396, -174.758, 28.7615, -173.662
2, 0.00000, 6230.23, -21.8579, 6041.4, -173.89, 374.491, 54.3057, 18.9266, -147.349, 43.5397, -174.759, 28.7615, -173.662
