hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.73, -21.8666, 6042.94, -173.873, 313.241, 54.291, 21.4373, -149.173, 49.0486, -175.251, 32.7296, -174.248
2, 0.00000, 6230.73, -21.8666, 6042.93, -173.873, 313.241, 54.291, 21.4372, -149.173, 49.0487, -175.251, 32.7296, -174.248
