hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.07, -21.7614, 6023.53, -174.04, 2.45894, 15.5713, 39.315, -156.296, 87.3343, -177.303, 60.8354, -176.36
2, 0.00000, 6230.07, -21.7614, 6023.53, -174.04, 2.45894, 15.5713, 39.315, -156.296, 87.3344, -177.303, 60.8354, -176.36
