hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.49, -21.8352, 6037.18, -173.923, 258.691, 54.1946, 15.3141, -150.393, 34.8984, -175.599, 23.4672, -174.596
2, 0.00000, 6230.49, -21.8352, 6037.18, -173.923, 258.691, 54.1946, 15.314, -150.393, 34.8984, -175.599, 23.4672, -174.596
