hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
1, 0.00000, 6230.02, -21.8463, 6039.3, -173.91, 376.425, 54.2908, 166.841, -147.142, 384.044, -174.709, 253.49, -173.58
2, 0.00000, 6230.02, -21.8463, 6039.3, -173.91, 376.425, 54.2908, 166.841, -147.142, 384.044, -174.709, 253.49, -173.58
